,count
587934318,119
587934311,117
9566822912,116
587934436,285
254342293,285
42421786,32
42428970,112
60925101,91
60925555,121
42444581,120
42425417,151
42426971,149
42425484,290
373760396,290
6516908811,222
373756705,295
373755525,296
42426799,296
42433035,79
42455238,51
42432220,13
42432218,3
42439730,6
60928839,106
595441949,136
60926905,131
8266778883,127
60928402,171
7907957252,171
11038072103,107
42437505,84
4487582555,68
12363017361,50
42436563,60
42437481,45
2093008357,28
6882378422,11
42427773,12
8310246627,23
482807376,13
371206271,21
589298105,22
42431868,167
42439878,99
42439873,125
42427519,155
42439599,57
12952282872,127
42439868,86
42439864,113
42453156,58
42440069,47
42452994,39
42440059,97
42439228,72
42434314,67
42440065,46
42438186,101
42442745,68
42450275,30
42431729,13
42424630,19
371216381,30
42433513,64
42427531,62
42440376,66
3099327976,115
3099327951,101
3099327961,98
61272887,52
247124101,53
427841073,49
42435931,194
12952282878,94
12952282885,74
11193743239,67
42441771,32
427850819,22
593984752,27
42437819,8
42438255,52
42439718,32
42429479,90
593886226,15
3574648567,23
42439598,70
42435981,66
42454368,5
42448440,101
4207806923,115
5799766717,101
42452556,53
42421791,7
596776624,127
6185447546,53
42441907,63
42445635,41
42438189,33
3269867944,61
42441080,90
42426665,19
42446919,43
42449163,38
42449166,22
42439721,8
42443574,79
7132405537,102
42446218,126
42430540,49
42453638,20
42439620,38
1807940789,26
42440134,81
13064844941,24
42440053,21
3099327937,112
3099326121,106
42435993,24
42429708,43
42429709,13
42426060,52
761293064,99
13105137064,50
13105137065,50
42441805,28
42453714,15
42440075,20
12952282814,27
42449804,57
42433237,73
42441956,16
42441955,15
42434264,15
42441953,14
42441952,25
6979088367,15
42427649,12
1775176474,28
42443486,30
427804205,16
42422110,24
42422168,27
371225132,40
5676585287,43
5871373017,37
9902723823,37
6159356505,25
6159356499,47
277482762,47
3786728763,19
42423170,17
42455337,35
42438839,46
5079840929,55
6868145381,12
1506445822,27
1506445797,33
42441263,29
42440577,24
42452276,37
371218803,11
42439514,9
7732571885,53
6813350876,49
42441191,39
595320307,45
42446337,15
7732551670,9
2499803009,81
588455858,15
42439922,50
42445689,23
42449139,13
2140997997,6
589927943,15
371337226,14
42438034,66
42436301,58
302097273,16
2075596386,13
42439910,72
42440052,39
7491182055,28
42432097,14
42440131,62
42453591,45
42438271,105
42439590,54
42443488,9
1763787328,68
12994121400,12
1763608189,32
42442697,100
42439065,8
42432722,8
42445046,8
42459579,3
595352906,26
42428107,17
42445700,34
42427939,31
42427936,10
42426805,34
42425780,5
12152197667,7
7552138519,23
2481877063,31
2567558915,2
9153702893,18
3702296508,15
42443119,38
761293090,41
3785522931,6
3931524260,28
42436974,24
42432002,23
42434833,11
42427750,15
42432094,23
42455335,23
42436288,21
595245883,16
42437319,65
42442702,40
42427855,56
42429457,31
6885524030,52
2141026522,27
12952282867,23
589927993,158
42425425,158
42423832,8
42423847,12
42451932,13
42440072,20
1544809872,14
42433811,12
748726602,8
42423514,9
42427849,44
1544809891,19
1544782721,16
42435553,26
42435556,27
42446424,20
42454611,17
42432091,24
11942111840,22
6166413696,7
589100791,1
42425100,24
42429819,19
5004570644,17
42439728,10
302095403,1
42454893,1
42434780,1
42434722,1
42441310,33
5004570627,22
5004570651,14
587934073,16
4814440062,19
1764400300,19
4215780090,12
10128931544,11
7491182059,11
3570003194,9
42437316,12
42432875,3
42432882,19
42449127,21
5163687759,5
765357028,1
373778409,11
42437921,31
596800103,6
7320943370,4
42437326,5
6885524021,35
6979088365,31
427841050,17
42455259,26
42433346,11
42439924,53
761329683,25
587934263,13
1701844664,11
42422449,14
205025778,9
4158749895,7
5482291262,35
3931534871,8
3931534870,6
3931524258,10
4506716195,17
5145330172,5
4207863943,111
42437942,11
9550791857,10
60926791,39
5333189428,66
5333189423,32
5333189421,34
374475605,57
60917021,57
1764647103,17
9563769790,6
42448406,15
42432228,37
7491225319,25
42443492,13
42437835,4
42439164,4
7925143983,10
42459636,11
1331391393,12
42441283,11
42441299,9
427850840,26
8261122509,3
587861515,21
9150629570,22
2141026516,11
42426810,13
42436283,7
60918583,7
42444282,4
589927880,11
3630249566,1
587934139,7
595352907,5
5333189422,17
42443990,5
42441251,6
42427846,20
42435412,3
42427934,2
7476968855,2
7476968854,4
42430022,1
42456979,6
595245889,5
13189290543,1
13319858602,2
5145323793,6
277481521,7
42449515,8
1934650086,8
740060236,8
731930601,9
3040306430,4
3786741452,13
42454120,10
42439216,1
588455736,2
588785633,2
10853807645,11
42445054,1
60928137,13
5333189424,9
595352897,11
587934079,12
42439362,3
595314040,19
9338511504,1
587933855,2
42431666,3
4515465265,3
42425959,2
5051482018,1
42431260,2
371206274,6
9902723825,12
5906371179,13
3039386649,12
9153856304,12
277482241,12
5871340510,15
42438090,3
42443621,8
42446245,1
277482094,16
277482205,13
1242159811,11
277482212,10
1242159743,4
2298803502,3
2298803501,1
2298803479,1
2298803426,1
3037153849,1
7734633950,1
11939017652,20
278642478,2
42433377,6
277482339,21
277482105,3
3843180751,1
2054405674,1
9153831810,18
3039386415,2
3607948339,1
2054405689,1
7937558690,1
7734748123,1
7734748115,1
42453792,3
731931110,2
9156860497,2
1989931095,4
42440499,1
246909446,2
3574612293,5
277482068,1
277482067,1
278638234,1
279152444,3
371197453,1
42434343,1
486819531,1
486819535,2
497412701,4
588938271,3
588938282,1
983501181,3
60915682,1
42427504,1
42444884,1
42429703,1
42444880,1
2298803428,2
2298803471,2
2567558468,5
3834923371,19
4158760599,6
42424758,1
42424334,5
42424347,2
42424354,2
42424258,1
4487582557,1
9915469769,4
5843576975,1
5871416392,1
6166333258,10
8677891126,7
6166333235,14
6166333236,2
6216836461,1
6331080434,9
7890202648,2
13327706975,3
9094916641,1
11942111842,2
