,count
9906966855,49
42449656,76
42428103,43
3551756586,11
42437923,70
42454102,14
1332860731,69
42431990,30
42428082,98
3631837585,157
42433385,157
3786728678,199
1701844605,283
561035372,252
42448406,13
7620631148,142
42441947,61
42452700,331
42438153,132
9490559521,129
42422086,47
5145330172,12
42441895,108
42441899,66
42441903,147
42440056,118
3931524260,30
42429231,210
42429236,180
42429242,167
42429244,154
1544809886,147
1764400288,68
1764400304,81
42445634,77
1763748995,30
1544809885,50
42429705,38
1829177258,65
42443658,85
42444854,42
561035369,210
42441276,24
42435943,138
7476469426,34
12952282872,128
42441956,19
42441955,17
42434264,17
42441953,16
42441952,26
6979088367,16
7491182059,13
7491182055,26
42441949,145
588455700,226
42438529,277
588455698,266
9935939400,85
587934318,116
587934311,114
9566822912,113
587934436,281
254342293,281
60918586,94
60925316,93
60925716,92
60918686,85
60926787,83
595448603,91
42425484,297
373760396,297
6516908811,228
373756705,300
373755525,302
42426799,301
60928839,102
595441949,132
60926905,127
8266778883,124
60928402,170
7907957252,170
42427735,65
42442738,147
42445672,9
2093008357,33
6882378422,14
42427773,12
1763787328,69
374475605,60
60917021,60
42442741,124
42432226,17
42421786,32
8310246627,22
482807376,13
42435923,46
592484776,104
42438271,114
589927993,170
42425425,169
42427519,171
42439924,68
42439922,66
4207863943,141
42440385,152
5378686574,36
42453156,55
42440059,97
42439228,72
42434314,69
42440065,47
42440069,47
6166413694,49
42438186,104
42442745,71
42450275,31
42427531,61
42431729,13
61272887,52
247124101,52
247120348,66
7480346927,451
42424630,14
42453792,4
278642478,4
12952282878,94
12952282885,74
11193743239,66
42441771,31
427850819,26
593984752,25
42438255,53
42439718,33
42433205,57
42434992,23
587933855,7
42429479,92
42439598,69
42435981,66
593886226,19
42454368,6
595352897,13
42441950,86
42453241,83
42421791,7
6185447546,52
42441907,62
42445635,41
5004570653,80
42441104,33
1332860726,58
3269867944,58
42441080,75
42438189,35
42426665,21
1544782721,22
1544809872,17
42453638,20
42443574,76
42446919,44
42449163,39
42449166,23
42439721,8
272196096,62
42439620,38
427804205,13
42440053,19
42435993,23
42429708,43
42429709,13
761293064,98
13105137064,50
13105137065,50
42441805,27
42433035,78
42455238,50
42447418,19
12952282814,26
42440075,20
42427846,21
1764647103,22
42427849,49
42427855,62
42445689,25
42449804,59
1775176474,28
42443486,30
42422110,24
6159356505,31
6159356499,53
277482762,53
3786728763,25
42423170,24
42453216,69
6885524030,53
42433811,12
5079840929,56
371218803,11
11942111840,27
6166333235,18
3834923371,23
7732571885,55
6813350876,52
42441191,45
42439514,8
6331080434,11
42446337,20
7732551670,12
595320307,50
2499803009,83
42433017,73
1807940789,16
42440472,71
42433212,45
42439590,53
42443488,9
589298105,21
42442697,103
42439065,8
42432722,8
42445046,8
595352906,27
42452936,32
42424641,33
42440052,37
42453591,45
42432097,13
42426805,31
42425780,4
42427939,31
42427936,10
42436301,58
1763608189,30
2481877063,30
2075596386,14
302097273,17
3702296508,20
42443119,43
761293090,40
3785522931,8
42432094,23
427841073,43
42436974,27
42432002,26
42434833,13
42427750,18
42436288,21
42455245,39
12152197667,5
12994121400,10
589927943,14
371337226,13
12952282867,22
2141026522,26
748726602,8
42435553,26
42435556,26
42446424,22
42454611,17
42432091,23
2567558915,2
42425100,28
42429819,24
42439728,10
42452276,30
5004570644,16
42441310,22
587934073,16
5004570627,15
4814440062,23
1764400300,23
42455335,23
10128931544,15
3570003194,8
595245883,14
42437319,70
42442702,44
42439730,5
42432875,7
42429457,31
42449127,19
5163687759,6
42423832,9
42423847,9
765357028,1
42440577,24
42441283,9
42441299,5
373778409,11
42451932,13
42423514,3
42440072,19
5004570651,11
1544809891,22
596800103,7
7320943370,4
589100791,1
42445700,33
42437326,7
42433346,12
761329683,24
587934263,13
42437316,12
42432882,19
1701844664,14
42455259,26
42422449,20
3785586748,11
6885524021,35
5482291262,40
3931534871,7
3931534870,6
3931524258,11
42432220,12
4506716195,15
6979088365,30
371216381,27
9150629570,21
2141026516,10
42437942,12
4215780090,13
9550791857,12
60926791,39
5333189428,67
5333189423,33
5333189421,36
9563769790,7
42459579,2
42432228,36
42446218,133
7491225319,21
42443492,13
497412701,8
42449139,10
42437835,4
42439164,4
7925143983,10
6868145381,10
42459636,5
6166413696,7
587861515,25
42426810,13
42436283,6
279152444,3
371037237,13
427850840,24
60918583,7
10853807645,8
42437819,8
42444282,5
427841050,14
589927880,12
587934139,8
595352907,6
5333189422,17
42443990,5
42441251,9
205025778,11
3630249566,2
42435412,3
42427934,2
2140997997,5
42443588,20
371206274,10
42456979,6
42440476,1
42432218,2
595245889,3
4158749895,8
371206271,16
13189290543,1
42438090,3
5145323793,6
42454120,6
42439216,2
588455736,3
588785633,3
42445054,1
9338511504,1
60928137,14
5333189424,7
587934079,11
42439362,3
42434343,2
42431260,1
277482339,27
277482105,9
3843180751,2
2054405674,1
2054405680,2
42433377,10
42427504,2
42443621,2
1242159743,6
2298803502,4
2298803501,2
2298803479,1
277482205,14
3039386415,6
3607948339,3
2054405689,3
7937558690,3
7734748123,3
7734748115,3
9153856274,2
3549074022,2
246909446,3
3574612293,4
277482085,1
3640160567,1
7734748127,1
7937558691,1
3607948344,1
3607948335,1
277482068,5
277482067,5
9153831810,18
277482212,9
1242159811,10
371337140,1
42424758,2
486819531,1
486819535,2
588938271,3
588938282,2
731931110,1
9156860497,2
983501181,3
7476968854,3
60915682,1
42444884,1
42429703,1
42444880,1
1989931095,2
2298803428,2
2298803471,2
2567558468,5
4158760599,6
4487582557,1
42424258,3
42424334,3
5871416392,1
5871416183,1
6166333258,11
8677891126,10
6166333236,3
1205714863,2
5051482020,2
7890202648,2
13327706975,2
1205714897,1
9915469769,1
11942111842,3
42431666,1
4515465265,1
42425959,1
